timestamp,azure_region,service_type,demand_units,capacity_allocated,service_availability,is_holiday,gdp_growth_rate,inflation_rate,it_sector_growth_index
06-03-2023,Europe,Compute,244,278,99.93,0,4.67,6.46,108.03
06-03-2023,Europe,Storage,194,250,99.87,0,4.67,6.46,108.03
07-03-2023,India,Compute,211,256,99.68,0,4.67,6.46,108.03
07-03-2023,India,Storage,136,189,99.87,0,4.67,6.46,108.03
07-03-2023,US,Compute,135,179,99.58,0,4.67,6.46,108.03
07-03-2023,US,Storage,198,241,99.83,0,4.67,6.46,108.03
07-03-2023,Europe,Compute,260,305,99.9,0,4.67,6.46,108.03
07-03-2023,Europe,Storage,281,326,99.61,0,4.67,6.46,108.03
08-03-2023,India,Compute,283,312,99.66,0,4.67,6.46,108.03
08-03-2023,India,Storage,194,253,99.79,0,4.67,6.46,108.03
08-03-2023,US,Compute,194,217,99.92,0,4.67,6.46,108.03
08-03-2023,US,Storage,179,232,99.76,0,4.67,6.46,108.03
08-03-2023,Europe,Compute,227,266,99.58,0,4.67,6.46,108.03
08-03-2023,Europe,Storage,280,320,99.52,0,4.67,6.46,108.03
09-03-2023,India,Compute,274,306,99.9,0,4.67,6.46,108.03
09-03-2023,India,Storage,126,178,99.8,0,4.67,6.46,108.03
09-03-2023,US,Compute,259,281,99.9,0,4.67,6.46,108.03
09-03-2023,US,Storage,149,192,99.72,0,4.67,6.46,108.03
09-03-2023,Europe,Compute,150,189,99.5,0,4.67,6.46,108.03
09-03-2023,Europe,Storage,210,249,99.7,0,4.67,6.46,108.03
10-03-2023,India,Compute,158,180,99.64,0,4.67,6.46,108.03
10-03-2023,India,Storage,117,158,99.77,0,4.67,6.46,108.03
10-03-2023,US,Compute,267,325,99.75,0,4.67,6.46,108.03
10-03-2023,US,Storage,268,315,99.66,0,4.67,6.46,108.03
10-03-2023,Europe,Compute,187,227,99.61,0,4.67,6.46,108.03
10-03-2023,Europe,Storage,149,174,99.58,0,4.67,6.46,108.03
11-03-2023,India,Compute,210,241,99.55,0,4.67,6.46,108.03
11-03-2023,India,Storage,230,255,99.97,0,4.67,6.46,108.03
11-03-2023,US,Compute,175,214,99.99,0,4.67,6.46,108.03
11-03-2023,US,Storage,166,211,99.73,0,4.67,6.46,108.03
11-03-2023,Europe,Compute,145,193,99.84,0,4.67,6.46,108.03
11-03-2023,Europe,Storage,204,242,99.51,0,4.67,6.46,108.03
12-03-2023,India,Compute,119,145,99.59,1,4.67,6.46,108.03
12-03-2023,India,Storage,191,246,99.97,1,4.67,6.46,108.03
12-03-2023,US,Compute,231,261,99.84,1,4.67,6.46,108.03
12-03-2023,US,Storage,178,232,99.96,1,4.67,6.46,108.03
12-03-2023,Europe,Compute,139,195,99.66,1,4.67,6.46,108.03
12-03-2023,Europe,Storage,279,307,99.71,1,4.67,6.46,108.03
13-03-2023,India,Compute,195,254,99.6,0,4.67,6.46,108.03
13-03-2023,India,Storage,156,198,99.57,0,4.67,6.46,108.03
13-03-2023,US,Compute,244,301,99.7,0,4.67,6.46,108.03
13-03-2023,US,Storage,150,176,99.91,0,4.67,6.46,108.03
13-03-2023,Europe,Compute,221,255,99.95,0,4.67,6.46,108.03
13-03-2023,Europe,Storage,214,269,99.72,0,4.67,6.46,108.03
14-03-2023,India,Compute,279,300,99.76,0,4.67,6.46,108.03
14-03-2023,India,Storage,103,139,99.63,0,4.67,6.46,108.03
14-03-2023,US,Compute,279,329,99.7,0,4.67,6.46,108.03
14-03-2023,US,Storage,251,283,99.92,0,4.67,6.46,108.03
14-03-2023,Europe,Compute,197,251,99.93,0,4.67,6.46,108.03
14-03-2023,Europe,Storage,113,143,99.77,0,4.67,6.46,108.03
15-03-2023,India,Compute,110,131,99.63,0,4.67,6.46,108.03
15-03-2023,India,Storage,225,275,99.54,0,4.67,6.46,108.03
15-03-2023,US,Compute,238,287,99.99,0,4.67,6.46,108.03
15-03-2023,US,Storage,100,139,99.92,0,4.67,6.46,108.03
15-03-2023,Europe,Compute,109,137,99.64,0,4.67,6.46,108.03
15-03-2023,Europe,Storage,171,219,99.98,0,4.67,6.46,108.03
16-03-2023,India,Compute,279,302,99.93,0,4.67,6.46,108.03
16-03-2023,India,Storage,171,214,99.58,0,4.67,6.46,108.03
16-03-2023,US,Compute,139,169,99.93,0,4.67,6.46,108.03
16-03-2023,US,Storage,204,244,99.77,0,4.67,6.46,108.03
16-03-2023,Europe,Compute,143,197,99.78,0,4.67,6.46,108.03
16-03-2023,Europe,Storage,225,261,99.62,0,4.67,6.46,108.03
17-03-2023,India,Compute,122,148,99.9,0,4.67,6.46,108.03
17-03-2023,India,Storage,279,310,99.66,0,4.67,6.46,108.03
17-03-2023,US,Compute,129,149,99.75,0,4.67,6.46,108.03
17-03-2023,US,Storage,120,169,99.9,0,4.67,6.46,108.03
17-03-2023,Europe,Compute,282,324,99.87,0,4.67,6.46,108.03
17-03-2023,Europe,Storage,130,155,99.84,0,4.67,6.46,108.03
18-03-2023,India,Compute,281,303,99.51,0,4.67,6.46,108.03
18-03-2023,India,Storage,174,204,99.68,0,4.67,6.46,108.03
18-03-2023,US,Compute,252,295,99.84,0,4.67,6.46,108.03
18-03-2023,US,Storage,263,289,99.72,0,4.67,6.46,108.03
18-03-2023,Europe,Compute,217,271,99.95,0,4.67,6.46,108.03
18-03-2023,Europe,Storage,126,175,99.54,0,4.67,6.46,108.03
19-03-2023,India,Compute,118,155,99.85,1,4.67,6.46,108.03
19-03-2023,India,Storage,131,190,99.8,1,4.67,6.46,108.03
19-03-2023,US,Compute,206,257,99.92,1,4.67,6.46,108.03
19-03-2023,US,Storage,106,142,99.68,1,4.67,6.46,108.03
19-03-2023,Europe,Compute,235,266,99.64,1,4.67,6.46,108.03
19-03-2023,Europe,Storage,153,177,99.82,1,4.67,6.46,108.03
20-03-2023,India,Compute,157,209,99.92,0,4.67,6.46,108.03
20-03-2023,India,Storage,205,264,99.97,0,4.67,6.46,108.03
20-03-2023,US,Compute,234,260,99.51,0,4.67,6.46,108.03
20-03-2023,US,Storage,185,220,99.55,0,4.67,6.46,108.03
20-03-2023,Europe,Compute,107,146,99.71,0,4.67,6.46,108.03
20-03-2023,Europe,Storage,298,325,99.58,0,4.67,6.46,108.03
21-03-2023,India,Compute,264,313,99.88,0,4.67,6.46,108.03
21-03-2023,India,Storage,259,318,99.53,0,4.67,6.46,108.03
21-03-2023,US,Compute,133,183,99.62,0,4.67,6.46,108.03
21-03-2023,US,Storage,153,203,99.61,0,4.67,6.46,108.03
21-03-2023,Europe,Compute,114,147,99.83,0,4.67,6.46,108.03
21-03-2023,Europe,Storage,190,226,99.65,0,4.67,6.46,108.03
22-03-2023,India,Compute,291,325,99.93,0,4.67,6.46,108.03
22-03-2023,India,Storage,205,235,99.96,0,4.67,6.46,108.03
22-03-2023,US,Compute,198,224,99.85,0,4.67,6.46,108.03
22-03-2023,US,Storage,202,246,99.75,0,4.67,6.46,108.03
22-03-2023,Europe,Compute,271,303,99.98,0,4.67,6.46,108.03
22-03-2023,Europe,Storage,290,333,99.7,0,4.67,6.46,108.03
23-03-2023,India,Compute,197,244,99.69,0,4.67,6.46,108.03
23-03-2023,India,Storage,298,348,99.51,0,4.67,6.46,108.03
23-03-2023,US,Compute,191,223,99.75,0,4.67,6.46,108.03
23-03-2023,US,Storage,205,229,99.88,0,4.67,6.46,108.03
23-03-2023,Europe,Compute,268,299,99.63,0,4.67,6.46,108.03
23-03-2023,Europe,Storage,266,303,99.95,0,4.67,6.46,108.03
24-03-2023,India,Compute,251,285,99.52,0,4.67,6.46,108.03
24-03-2023,India,Storage,224,257,99.56,0,4.67,6.46,108.03
24-03-2023,US,Compute,230,279,99.7,0,4.67,6.46,108.03
24-03-2023,US,Storage,250,283,99.67,0,4.67,6.46,108.03
24-03-2023,Europe,Compute,135,192,99.7,0,4.67,6.46,108.03
24-03-2023,Europe,Storage,150,171,99.91,0,4.67,6.46,108.03
25-03-2023,India,Compute,117,149,99.79,0,4.67,6.46,108.03
25-03-2023,India,Storage,297,322,99.61,0,4.67,6.46,108.03
25-03-2023,US,Compute,204,250,99.53,0,4.67,6.46,108.03
25-03-2023,US,Storage,155,211,99.66,0,4.67,6.46,108.03
25-03-2023,Europe,Compute,245,268,99.54,0,4.67,6.46,108.03
25-03-2023,Europe,Storage,142,181,99.83,0,4.67,6.46,108.03
26-03-2023,India,Compute,210,231,99.72,1,4.67,6.46,108.03
26-03-2023,India,Storage,108,129,99.63,1,4.67,6.46,108.03
26-03-2023,US,Compute,146,184,99.72,1,4.67,6.46,108.03
26-03-2023,US,Storage,165,210,99.92,1,4.67,6.46,108.03
26-03-2023,Europe,Compute,109,142,99.64,1,4.67,6.46,108.03
26-03-2023,Europe,Storage,216,244,99.72,1,4.67,6.46,108.03
27-03-2023,India,Compute,216,275,99.83,0,4.67,6.46,108.03
27-03-2023,India,Storage,265,322,99.64,0,4.67,6.46,108.03
27-03-2023,US,Compute,196,239,99.59,0,4.67,6.46,108.03
27-03-2023,US,Storage,170,224,99.57,0,4.67,6.46,108.03
27-03-2023,Europe,Compute,228,253,99.96,0,4.67,6.46,108.03
27-03-2023,Europe,Storage,164,223,99.92,0,4.67,6.46,108.03
28-03-2023,India,Compute,246,303,99.9,0,4.67,6.46,108.03
28-03-2023,India,Storage,258,283,99.64,0,4.67,6.46,108.03
28-03-2023,US,Compute,189,234,99.83,0,4.67,6.46,108.03
28-03-2023,US,Storage,123,172,99.68,0,4.67,6.46,108.03
28-03-2023,Europe,Compute,118,147,99.64,0,4.67,6.46,108.03
28-03-2023,Europe,Storage,281,327,99.98,0,4.67,6.46,108.03
29-03-2023,India,Compute,206,254,99.63,0,4.67,6.46,108.03
29-03-2023,India,Storage,100,139,99.72,0,4.67,6.46,108.03
29-03-2023,US,Compute,132,187,99.84,0,4.67,6.46,108.03
29-03-2023,US,Storage,162,208,99.82,0,4.67,6.46,108.03
29-03-2023,Europe,Compute,222,243,99.54,0,4.67,6.46,108.03
29-03-2023,Europe,Storage,159,217,99.88,0,4.67,6.46,108.03
30-03-2023,India,Compute,233,291,99.7,0,4.67,6.46,108.03
30-03-2023,India,Storage,152,210,99.65,0,4.67,6.46,108.03
30-03-2023,US,Compute,174,199,99.67,0,4.67,6.46,108.03
30-03-2023,US,Storage,128,157,99.95,0,4.67,6.46,108.03
30-03-2023,Europe,Compute,156,188,99.74,0,4.67,6.46,108.03
30-03-2023,Europe,Storage,231,275,99.66,0,4.67,6.46,108.03
31-03-2023,India,Compute,114,156,99.5,0,4.67,6.46,108.03
31-03-2023,India,Storage,100,153,99.8,0,4.67,6.46,108.03
31-03-2023,US,Compute,192,235,99.94,0,4.67,6.46,108.03
31-03-2023,US,Storage,222,278,99.53,0,4.67,6.46,108.03
31-03-2023,Europe,Compute,240,266,99.78,0,4.67,6.46,108.03
31-03-2023,Europe,Storage,287,341,99.91,0,4.67,6.46,108.03
01-04-2023,India,Compute,122,153,99.81,0,6.62,3.08,119.1
01-04-2023,India,Storage,235,271,99.69,0,6.62,3.08,119.1
01-04-2023,US,Compute,269,320,99.62,0,6.62,3.08,119.1
01-04-2023,US,Storage,184,225,99.74,0,6.62,3.08,119.1
01-04-2023,Europe,Compute,181,205,99.87,0,6.62,3.08,119.1
01-04-2023,Europe,Storage,152,183,99.79,0,6.62,3.08,119.1
02-04-2023,India,Compute,278,323,99.86,1,6.62,3.08,119.1
02-04-2023,India,Storage,165,198,99.57,1,6.62,3.08,119.1
02-04-2023,US,Compute,197,235,99.9,1,6.62,3.08,119.1
02-04-2023,US,Storage,179,209,99.82,1,6.62,3.08,119.1
02-04-2023,Europe,Compute,118,169,99.59,1,6.62,3.08,119.1
02-04-2023,Europe,Storage,211,266,99.91,1,6.62,3.08,119.1
03-04-2023,India,Compute,290,344,99.81,0,6.62,3.08,119.1
03-04-2023,India,Storage,218,244,99.98,0,6.62,3.08,119.1
03-04-2023,US,Compute,185,231,99.65,0,6.62,3.08,119.1
03-04-2023,US,Storage,192,242,99.73,0,6.62,3.08,119.1
03-04-2023,Europe,Compute,213,237,99.81,0,6.62,3.08,119.1
03-04-2023,Europe,Storage,138,183,99.95,0,6.62,3.08,119.1
04-04-2023,India,Compute,203,243,99.61,0,6.62,3.08,119.1
04-04-2023,India,Storage,288,314,99.69,0,6.62,3.08,119.1
04-04-2023,US,Compute,151,196,99.84,0,6.62,3.08,119.1
04-04-2023,US,Storage,248,273,99.7,0,6.62,3.08,119.1
04-04-2023,Europe,Compute,299,349,99.75,0,6.62,3.08,119.1
04-04-2023,Europe,Storage,204,252,99.84,0,6.62,3.08,119.1
05-04-2023,India,Compute,272,312,99.53,0,6.62,3.08,119.1
05-04-2023,India,Storage,247,278,99.79,0,6.62,3.08,119.1
05-04-2023,US,Compute,109,139,99.85,0,6.62,3.08,119.1
05-04-2023,US,Storage,289,331,99.97,0,6.62,3.08,119.1
05-04-2023,Europe,Compute,203,257,99.79,0,6.62,3.08,119.1
05-04-2023,Europe,Storage,282,310,99.97,0,6.62,3.08,119.1
06-04-2023,India,Compute,103,139,99.53,0,6.62,3.08,119.1
06-04-2023,India,Storage,176,209,99.84,0,6.62,3.08,119.1
06-04-2023,US,Compute,244,276,99.78,0,6.62,3.08,119.1
06-04-2023,US,Storage,127,161,99.73,0,6.62,3.08,119.1
06-04-2023,Europe,Compute,212,239,99.83,0,6.62,3.08,119.1
06-04-2023,Europe,Storage,255,287,99.51,0,6.62,3.08,119.1
07-04-2023,India,Compute,224,278,99.59,0,6.62,3.08,119.1
07-04-2023,India,Storage,165,189,99.61,0,6.62,3.08,119.1
07-04-2023,US,Compute,132,182,99.66,0,6.62,3.08,119.1
07-04-2023,US,Storage,249,308,99.53,0,6.62,3.08,119.1
07-04-2023,Europe,Compute,142,164,99.53,0,6.62,3.08,119.1
07-04-2023,Europe,Storage,240,271,99.96,0,6.62,3.08,119.1
08-04-2023,India,Compute,260,309,99.87,0,6.62,3.08,119.1
08-04-2023,India,Storage,251,292,99.52,0,6.62,3.08,119.1
08-04-2023,US,Compute,289,319,99.86,0,6.62,3.08,119.1
08-04-2023,US,Storage,228,252,99.69,0,6.62,3.08,119.1
08-04-2023,Europe,Compute,210,244,99.56,0,6.62,3.08,119.1
08-04-2023,Europe,Storage,106,126,99.8,0,6.62,3.08,119.1
09-04-2023,India,Compute,196,230,99.92,1,6.62,3.08,119.1
09-04-2023,India,Storage,175,228,99.76,1,6.62,3.08,119.1
09-04-2023,US,Compute,246,299,99.78,1,6.62,3.08,119.1
09-04-2023,US,Storage,151,198,99.86,1,6.62,3.08,119.1
09-04-2023,Europe,Compute,251,286,99.61,1,6.62,3.08,119.1
09-04-2023,Europe,Storage,149,195,99.76,1,6.62,3.08,119.1
10-04-2023,India,Compute,290,340,99.94,0,6.62,3.08,119.1
10-04-2023,India,Storage,224,276,99.66,0,6.62,3.08,119.1
10-04-2023,US,Compute,111,143,99.66,0,6.62,3.08,119.1
10-04-2023,US,Storage,267,292,99.7,0,6.62,3.08,119.1
10-04-2023,Europe,Compute,297,319,99.62,0,6.62,3.08,119.1
10-04-2023,Europe,Storage,174,205,99.62,0,6.62,3.08,119.1
11-04-2023,India,Compute,243,300,99.9,0,6.62,3.08,119.1
11-04-2023,India,Storage,215,239,99.63,0,6.62,3.08,119.1
11-04-2023,US,Compute,132,185,99.89,0,6.62,3.08,119.1
11-04-2023,US,Storage,155,177,99.86,0,6.62,3.08,119.1
11-04-2023,Europe,Compute,253,311,99.94,0,6.62,3.08,119.1
11-04-2023,Europe,Storage,166,194,99.51,0,6.62,3.08,119.1
12-04-2023,India,Compute,143,195,99.93,0,6.62,3.08,119.1
12-04-2023,India,Storage,115,143,99.67,0,6.62,3.08,119.1
12-04-2023,US,Compute,108,138,99.82,0,6.62,3.08,119.1
12-04-2023,US,Storage,205,257,99.51,0,6.62,3.08,119.1
12-04-2023,Europe,Compute,225,284,99.9,0,6.62,3.08,119.1
12-04-2023,Europe,Storage,130,175,99.6,0,6.62,3.08,119.1
13-04-2023,India,Compute,237,265,99.72,0,6.62,3.08,119.1
13-04-2023,India,Storage,128,182,99.92,0,6.62,3.08,119.1
13-04-2023,US,Compute,205,264,99.87,0,6.62,3.08,119.1
13-04-2023,US,Storage,191,235,99.74,0,6.62,3.08,119.1
13-04-2023,Europe,Compute,164,211,99.8,0,6.62,3.08,119.1
13-04-2023,Europe,Storage,142,173,99.71,0,6.62,3.08,119.1
14-04-2023,India,Compute,149,199,99.56,0,6.62,3.08,119.1
14-04-2023,India,Storage,145,203,99.65,0,6.62,3.08,119.1
14-04-2023,US,Compute,111,169,99.71,0,6.62,3.08,119.1
14-04-2023,US,Storage,187,218,99.86,0,6.62,3.08,119.1
14-04-2023,Europe,Compute,166,224,99.59,0,6.62,3.08,119.1
14-04-2023,Europe,Storage,169,220,99.81,0,6.62,3.08,119.1
15-04-2023,India,Compute,159,203,99.6,0,6.62,3.08,119.1
15-04-2023,India,Storage,222,266,99.84,0,6.62,3.08,119.1
15-04-2023,US,Compute,190,243,99.62,0,6.62,3.08,119.1
15-04-2023,US,Storage,150,201,99.96,0,6.62,3.08,119.1
15-04-2023,Europe,Compute,170,211,99.9,0,6.62,3.08,119.1
15-04-2023,Europe,Storage,147,183,99.97,0,6.62,3.08,119.1
16-04-2023,India,Compute,194,242,99.67,1,6.62,3.08,119.1
16-04-2023,India,Storage,162,210,99.83,1,6.62,3.08,119.1
16-04-2023,US,Compute,228,276,99.87,1,6.62,3.08,119.1
16-04-2023,US,Storage,171,201,99.88,1,6.62,3.08,119.1
16-04-2023,Europe,Compute,229,274,99.94,1,6.62,3.08,119.1
16-04-2023,Europe,Storage,255,306,99.67,1,6.62,3.08,119.1
17-04-2023,India,Compute,287,311,99.73,0,6.62,3.08,119.1
17-04-2023,India,Storage,236,293,99.63,0,6.62,3.08,119.1
17-04-2023,US,Compute,267,315,99.86,0,6.62,3.08,119.1
17-04-2023,US,Storage,114,134,99.56,0,6.62,3.08,119.1
17-04-2023,Europe,Compute,207,237,99.55,0,6.62,3.08,119.1
17-04-2023,Europe,Storage,144,189,99.64,0,6.62,3.08,119.1
18-04-2023,India,Compute,166,217,99.9,0,6.62,3.08,119.1
18-04-2023,India,Storage,234,289,99.72,0,6.62,3.08,119.1
18-04-2023,US,Compute,212,245,99.51,0,6.62,3.08,119.1
18-04-2023,US,Storage,232,266,99.68,0,6.62,3.08,119.1
18-04-2023,Europe,Compute,205,227,99.6,0,6.62,3.08,119.1
18-04-2023,Europe,Storage,247,287,99.83,0,6.62,3.08,119.1
19-04-2023,India,Compute,251,286,99.91,0,6.62,3.08,119.1
19-04-2023,India,Storage,202,242,99.95,0,6.62,3.08,119.1
19-04-2023,US,Compute,195,254,99.76,0,6.62,3.08,119.1
19-04-2023,US,Storage,241,274,99.6,0,6.62,3.08,119.1
19-04-2023,Europe,Compute,173,212,99.87,0,6.62,3.08,119.1
19-04-2023,Europe,Storage,277,324,99.61,0,6.62,3.08,119.1
20-04-2023,India,Compute,249,284,99.52,0,6.62,3.08,119.1
20-04-2023,India,Storage,242,278,99.72,0,6.62,3.08,119.1
20-04-2023,US,Compute,277,334,99.74,0,6.62,3.08,119.1
20-04-2023,US,Storage,286,324,99.92,0,6.62,3.08,119.1
20-04-2023,Europe,Compute,198,229,99.73,0,6.62,3.08,119.1
20-04-2023,Europe,Storage,118,153,99.51,0,6.62,3.08,119.1
21-04-2023,India,Compute,271,328,99.94,0,6.62,3.08,119.1
21-04-2023,India,Storage,128,155,99.63,0,6.62,3.08,119.1
21-04-2023,US,Compute,244,293,99.95,0,6.62,3.08,119.1
21-04-2023,US,Storage,245,280,99.93,0,6.62,3.08,119.1
21-04-2023,Europe,Compute,154,206,99.85,0,6.62,3.08,119.1
21-04-2023,Europe,Storage,222,264,99.87,0,6.62,3.08,119.1
22-04-2023,India,Compute,274,307,99.82,0,6.62,3.08,119.1
22-04-2023,India,Storage,144,199,99.65,0,6.62,3.08,119.1
22-04-2023,US,Compute,298,354,99.92,0,6.62,3.08,119.1
22-04-2023,US,Storage,244,303,99.64,0,6.62,3.08,119.1
22-04-2023,Europe,Compute,156,192,99.66,0,6.62,3.08,119.1
22-04-2023,Europe,Storage,186,222,99.59,0,6.62,3.08,119.1
23-04-2023,India,Compute,243,272,99.67,1,6.62,3.08,119.1
23-04-2023,India,Storage,274,308,99.5,1,6.62,3.08,119.1
23-04-2023,US,Compute,185,229,99.77,1,6.62,3.08,119.1
23-04-2023,US,Storage,152,173,99.55,1,6.62,3.08,119.1
23-04-2023,Europe,Compute,120,177,99.62,1,6.62,3.08,119.1
23-04-2023,Europe,Storage,172,226,99.93,1,6.62,3.08,119.1
24-04-2023,India,Compute,265,313,99.77,0,6.62,3.08,119.1
24-04-2023,India,Storage,287,342,99.96,0,6.62,3.08,119.1
24-04-2023,US,Compute,100,123,99.7,0,6.62,3.08,119.1
24-04-2023,US,Storage,271,303,99.61,0,6.62,3.08,119.1
24-04-2023,Europe,Compute,127,154,99.88,0,6.62,3.08,119.1
24-04-2023,Europe,Storage,287,308,99.91,0,6.62,3.08,119.1
25-04-2023,India,Compute,178,233,99.99,0,6.62,3.08,119.1
25-04-2023,India,Storage,279,310,99.85,0,6.62,3.08,119.1
25-04-2023,US,Compute,168,191,99.68,0,6.62,3.08,119.1
25-04-2023,US,Storage,123,145,99.61,0,6.62,3.08,119.1
25-04-2023,Europe,Compute,111,142,99.62,0,6.62,3.08,119.1
25-04-2023,Europe,Storage,135,178,99.6,0,6.62,3.08,119.1
26-04-2023,India,Compute,177,215,99.86,0,6.62,3.08,119.1
26-04-2023,India,Storage,129,155,99.56,0,6.62,3.08,119.1
26-04-2023,US,Compute,168,227,99.92,0,6.62,3.08,119.1
26-04-2023,US,Storage,112,149,99.53,0,6.62,3.08,119.1
26-04-2023,Europe,Compute,239,296,99.7,0,6.62,3.08,119.1
26-04-2023,Europe,Storage,202,232,99.91,0,6.62,3.08,119.1
27-04-2023,India,Compute,217,257,99.67,0,6.62,3.08,119.1
27-04-2023,India,Storage,187,219,99.72,0,6.62,3.08,119.1
27-04-2023,US,Compute,298,344,99.51,0,6.62,3.08,119.1
27-04-2023,US,Storage,213,241,99.79,0,6.62,3.08,119.1
27-04-2023,Europe,Compute,153,198,99.91,0,6.62,3.08,119.1
27-04-2023,Europe,Storage,118,153,99.65,0,6.62,3.08,119.1
28-04-2023,India,Compute,268,289,99.97,0,6.62,3.08,119.1
28-04-2023,India,Storage,238,294,99.72,0,6.62,3.08,119.1
28-04-2023,US,Compute,280,319,99.9,0,6.62,3.08,119.1
28-04-2023,US,Storage,218,277,99.72,0,6.62,3.08,119.1
28-04-2023,Europe,Compute,247,291,99.7,0,6.62,3.08,119.1
28-04-2023,Europe,Storage,251,300,99.65,0,6.62,3.08,119.1
29-04-2023,India,Compute,230,286,99.84,0,6.62,3.08,119.1
29-04-2023,India,Storage,159,194,99.77,0,6.62,3.08,119.1
29-04-2023,US,Compute,142,180,99.78,0,6.62,3.08,119.1
29-04-2023,US,Storage,265,308,99.51,0,6.62,3.08,119.1
29-04-2023,Europe,Compute,299,320,99.58,0,6.62,3.08,119.1
29-04-2023,Europe,Storage,228,257,99.6,0,6.62,3.08,119.1
30-04-2023,India,Compute,111,168,99.75,1,6.62,3.08,119.1
30-04-2023,India,Storage,280,322,99.58,1,6.62,3.08,119.1
30-04-2023,US,Compute,185,230,99.73,1,6.62,3.08,119.1
30-04-2023,US,Storage,192,244,99.64,1,6.62,3.08,119.1
30-04-2023,Europe,Compute,148,198,99.69,1,6.62,3.08,119.1
30-04-2023,Europe,Storage,167,209,99.86,1,6.62,3.08,119.1
01-05-2023,India,Compute,196,236,99.88,0,7,3.85,95.45
01-05-2023,India,Storage,253,280,99.64,0,7,3.85,95.45
01-05-2023,US,Compute,240,274,99.85,0,7,3.85,95.45
01-05-2023,US,Storage,238,258,99.56,0,7,3.85,95.45
01-05-2023,Europe,Compute,103,142,99.57,0,7,3.85,95.45
01-05-2023,Europe,Storage,138,189,99.61,0,7,3.85,95.45
02-05-2023,India,Compute,231,252,99.57,0,7,3.85,95.45
02-05-2023,India,Storage,269,289,99.63,0,7,3.85,95.45
02-05-2023,US,Compute,184,220,99.62,0,7,3.85,95.45
02-05-2023,US,Storage,236,286,99.55,0,7,3.85,95.45
02-05-2023,Europe,Compute,161,192,99.88,0,7,3.85,95.45
02-05-2023,Europe,Storage,170,208,99.98,0,7,3.85,95.45
03-05-2023,India,Compute,258,297,99.8,0,7,3.85,95.45
03-05-2023,India,Storage,127,173,99.83,0,7,3.85,95.45
03-05-2023,US,Compute,142,179,99.81,0,7,3.85,95.45
03-05-2023,US,Storage,213,262,99.77,0,7,3.85,95.45
03-05-2023,Europe,Compute,207,241,99.6,0,7,3.85,95.45
03-05-2023,Europe,Storage,185,230,99.85,0,7,3.85,95.45
04-05-2023,India,Compute,152,191,99.57,0,7,3.85,95.45
04-05-2023,India,Storage,118,143,99.64,0,7,3.85,95.45
04-05-2023,US,Compute,141,175,99.68,0,7,3.85,95.45
04-05-2023,US,Storage,172,211,99.9,0,7,3.85,95.45
04-05-2023,Europe,Compute,221,247,99.93,0,7,3.85,95.45
04-05-2023,Europe,Storage,243,293,99.88,0,7,3.85,95.45
05-05-2023,India,Compute,214,243,99.75,0,7,3.85,95.45
05-05-2023,India,Storage,274,300,99.77,0,7,3.85,95.45
05-05-2023,US,Compute,189,230,99.71,0,7,3.85,95.45
05-05-2023,US,Storage,138,187,99.99,0,7,3.85,95.45
05-05-2023,Europe,Compute,142,185,99.66,0,7,3.85,95.45
05-05-2023,Europe,Storage,124,160,99.56,0,7,3.85,95.45
06-05-2023,India,Compute,283,315,99.88,0,7,3.85,95.45
06-05-2023,India,Storage,154,204,99.58,0,7,3.85,95.45
06-05-2023,US,Compute,294,347,99.62,0,7,3.85,95.45
06-05-2023,US,Storage,107,166,99.77,0,7,3.85,95.45
06-05-2023,Europe,Compute,232,262,99.98,0,7,3.85,95.45
06-05-2023,Europe,Storage,114,152,99.77,0,7,3.85,95.45
07-05-2023,India,Compute,164,221,99.64,1,7,3.85,95.45
07-05-2023,India,Storage,288,323,99.77,1,7,3.85,95.45
07-05-2023,US,Compute,139,159,99.59,1,7,3.85,95.45
07-05-2023,US,Storage,107,128,99.6,1,7,3.85,95.45
07-05-2023,Europe,Compute,147,196,99.92,1,7,3.85,95.45
07-05-2023,Europe,Storage,191,248,99.85,1,7,3.85,95.45
08-05-2023,India,Compute,259,287,99.98,0,7,3.85,95.45
08-05-2023,India,Storage,126,158,99.52,0,7,3.85,95.45
08-05-2023,US,Compute,226,247,99.9,0,7,3.85,95.45
08-05-2023,US,Storage,138,180,99.5,0,7,3.85,95.45
08-05-2023,Europe,Compute,129,169,99.86,0,7,3.85,95.45
08-05-2023,Europe,Storage,175,216,99.85,0,7,3.85,95.45
09-05-2023,India,Compute,168,197,99.69,0,7,3.85,95.45
09-05-2023,India,Storage,108,148,99.58,0,7,3.85,95.45
09-05-2023,US,Compute,201,247,99.91,0,7,3.85,95.45
09-05-2023,US,Storage,213,248,99.87,0,7,3.85,95.45
09-05-2023,Europe,Compute,223,249,99.84,0,7,3.85,95.45
09-05-2023,Europe,Storage,294,330,99.71,0,7,3.85,95.45
10-05-2023,India,Compute,271,330,99.91,0,7,3.85,95.45
10-05-2023,India,Storage,159,211,99.92,0,7,3.85,95.45
10-05-2023,US,Compute,200,240,99.56,0,7,3.85,95.45
10-05-2023,US,Storage,243,267,99.74,0,7,3.85,95.45
10-05-2023,Europe,Compute,277,330,99.97,0,7,3.85,95.45
10-05-2023,Europe,Storage,249,288,99.56,0,7,3.85,95.45
11-05-2023,India,Compute,100,153,99.89,0,7,3.85,95.45
11-05-2023,India,Storage,168,219,99.79,0,7,3.85,95.45
